Id,Probability
57194,0.19
57195,0.0
57196,0.01
57197,0.82
57198,0.12
57199,0.0
57200,0.11
57201,0.07
57202,0.05
57203,0.01
57204,0.93
57205,0.0
57206,0.02
57207,0.04
57208,0.07
57209,0.0
57210,0.4
57211,0.28
57212,0.11
57213,0.06
57214,0.0
57215,0.1
57216,0.0
57217,0.41
57218,0.0
57219,0.85
57220,0.0
57221,0.0
57222,0.71
57223,0.06
57224,0.03
57225,0.0
57226,0.0
57227,0.41
57228,0.0
57229,0.04
57230,0.27
57231,0.54
57232,0.03
57233,0.79
57234,0.14
57235,0.0
57236,0.67
57237,0.08
57238,0.03
57239,0.14
57240,0.03
57241,0.01
57242,0.2
57243,0.15
57244,0.0
57245,0.0
57246,0.07
57247,0.43
57248,0.14
57249,0.01
57250,0.0
57251,0.0
57252,0.13
57253,0.01
57254,0.0
57255,0.12
57256,0.06
57257,0.06
57258,0.0
57259,0.33
57260,0.924415848040848
57261,0.23
57262,0.41
57263,0.47
57264,0.6
57265,0.01
57266,0.02
57267,0.01
57268,0.01
57269,0.13
57270,0.0
57271,0.01
57272,0.11
57273,0.0
57274,0.14
57275,0.0
57276,0.0
57277,0.01
57278,0.04
57279,0.08
57280,0.0
57281,0.05
57282,0.21
57283,0.0
57284,0.03
57285,0.06
57286,0.0
57287,0.07
57288,0.0
57289,0.18
57290,0.05
57291,0.0
57292,0.04
57293,0.49
57294,0.0
57295,0.29
57296,0.0
57297,0.06
57298,0.22
57299,0.0
57300,0.01
57301,0.49
57302,0.05
57303,0.49
57304,0.0
57305,0.05
57306,0.18
57307,0.0
57308,0.16
57309,0.41
57310,0.08
57311,0.0
57312,0.07
57313,0.39
57314,0.0
57315,0.04
57316,0.0
57317,0.0
57318,0.01
57319,0.0
57320,0.0
57321,0.03
57322,0.19
57323,0.01
57324,0.0
57325,0.0
57326,0.02
57327,0.09
57328,0.07
57329,0.0
57330,0.0
57331,0.0
57332,0.19
57333,0.28
57334,0.06
57335,0.46
57336,0.0
57337,0.16
57338,0.0
57339,0.61
57340,0.04
57341,0.04
57342,0.0
57343,0.0
57344,0.02
57345,0.82
57346,0.0
57347,0.04
57348,0.09
57349,0.16
57350,0.03
57351,0.0
57352,0.0
57353,0.3
57354,0.0
57355,0.02
57356,0.0
57357,0.11
57358,0.0
57359,0.0
57360,0.02
57361,0.0
57362,0.0
57363,0.03
57364,0.6
57365,0.0
57366,0.0
57367,0.0
57368,0.11
57369,0.41
57370,0.06
57371,0.0
57372,0.02
57373,0.04
57374,0.01
57375,0.02
57376,0.28
57377,0.61
57378,0.26
57379,0.0
57380,0.1
57381,0.02
57382,0.0
57383,0.0
57384,0.0
57385,0.54
57386,0.25
57387,0.02
57388,0.0
57389,0.06
57390,0.0
57391,0.01
57392,0.0
57393,0.1
57394,0.0
57395,0.99
57396,0.04
57397,0.0
57398,0.0
57399,0.0
57400,0.88
57401,0.02
57402,0.05
57403,0.21
57404,0.01
57405,0.86
57406,0.01
57407,0.37
57408,0.04
57409,0.0
57410,0.18
57411,0.0
57412,0.06
57413,0.12
57414,0.0
57415,0.03
57416,0.15
57417,0.05
57418,0.04
57419,0.0
57420,0.12
57421,0.0
57422,0.0
57423,0.03
57424,0.03
57425,0.0
57426,0.71
57427,0.09
57428,0.02
57429,0.02
57430,0.17
57431,0.0
57432,0.13
57433,0.11
57434,0.2
57435,0.4
57436,0.05
57437,0.24
57438,0.04
57439,0.18
57440,0.0
57441,0.72
57442,0.0
57443,0.42
57444,0.22
57445,0.13
57446,0.01
57447,0.0
57448,0.04
57449,0.0
57450,0.03
57451,0.16
57452,0.1
57453,0.02
57454,0.0
57455,0.02
57456,0.0
57457,0.02
57458,0.0
57459,0.0
57460,0.0
57461,0.04
57462,0.0
57463,0.04
57464,0.0
57465,0.02
57466,0.01
57467,0.14
57468,0.0
57469,0.14
57470,0.03
57471,0.44
57472,0.19
57473,0.03
57474,0.0
57475,0.0
57476,0.2
57477,0.0
57478,0.01
57479,0.19
57480,0.1
57481,0.01
57482,0.23
57483,0.57
57484,0.2
57485,0.0
57486,0.06
57487,0.01
57488,0.0
57489,0.58
57490,0.29
57491,0.63
57492,0.0
57493,0.31
57494,0.02
57495,0.07
57496,0.32
57497,0.0
57498,0.02
57499,0.24
57500,0.08
57501,0.15
57502,0.48
57503,0.02
57504,0.0
57505,0.05
57506,0.0
57507,0.79
57508,0.02
57509,0.07
57510,0.0
57511,0.01
57512,0.03
57513,0.06
57514,0.18
57515,0.0
57516,0.06
57517,0.45
57518,0.38
57519,0.01
57520,0.0
57521,0.0
57522,0.06
57523,0.04
57524,0.09
57525,0.01
57526,0.13
57527,0.38
57528,0.0
57529,0.68
57530,0.0
57531,0.41
57532,0.05
57533,0.0
57534,0.08
57535,0.11
57536,0.0
57537,0.18
57538,0.11
57539,0.07
57540,0.0
57541,0.0
57542,0.08
57543,0.2
57544,0.14
57545,0.0
57546,0.01
57547,0.32
57548,0.02
57549,0.04
57550,0.11
57551,0.0
57552,0.0
57553,0.34
57554,0.0
57555,0.07
57556,0.95
57557,0.0
57558,0.01
57559,0.0
57560,0.09
57561,0.0
57562,0.07
57563,0.61
57564,0.14
57565,0.2
57566,0.02
57567,0.05
57568,0.25
57569,0.0
57570,0.04
57571,0.0
57572,0.0
57573,0.02
57574,0.0
57575,0.44
57576,0.36
57577,0.0
57578,0.31
57579,0.88
57580,0.1
57581,0.01
57582,0.0
57583,0.0
57584,0.01
57585,0.01
57586,0.18
57587,0.0
57588,0.0
57589,0.0
57590,0.01
57591,0.01
57592,0.23
57593,0.14
57594,0.17
57595,0.12
57596,0.31
57597,0.0
57598,0.17
57599,0.61
57600,0.76
57601,0.09
57602,0.06
57603,0.0
57604,0.02
57605,0.52
57606,0.73
57607,0.04
57608,0.47
57609,0.02
57610,0.72
57611,0.0
57612,0.18
57613,0.02
57614,0.06
57615,0.41
57616,0.0
57617,0.25
57618,0.06
57619,0.81
57620,0.03
57621,0.0
57622,0.02
57623,0.01
57624,0.54
57625,0.0
57626,0.95
57627,0.81
57628,0.0
57629,0.23
57630,0.0
57631,0.0
57632,0.02
57633,0.75
57634,0.4
57635,0.39
57636,0.03
57637,0.3
57638,0.76
57639,0.0
57640,0.06
57641,0.01
57642,0.27
57643,0.18
57644,0.02
57645,0.06
57646,0.02
57647,0.07
57648,0.01
57649,0.0
57650,0.19
57651,0.0
57652,0.04
57653,0.03
57654,0.01
57655,0.03
57656,0.02
57657,0.43
57658,0.04
57659,0.03
57660,0.1
57661,0.06
57662,0.0
57663,0.0
57664,0.17
57665,0.02
57666,0.03
57667,0.05
57668,0.46
57669,0.04
57670,0.55
57671,0.08
57672,0.27
57673,0.01
57674,0.57
57675,0.08
57676,0.0
57677,0.03
57678,0.14
57679,0.0
57680,0.06
57681,0.0
57682,0.08
57683,0.27
57684,0.21
57685,0.03
57686,0.22
57687,0.58
57688,0.01
57689,0.14
57690,0.14
57691,0.02
57692,0.33
57693,0.92
57694,0.0
57695,0.24
57696,0.19
57697,0.0
57698,0.07
57699,0.0
57700,0.0
57701,0.16
57702,0.17
57703,0.12
57704,0.01
57705,0.06
57706,0.0
57707,0.86
57708,0.29
57709,0.04
57710,0.19
57711,0.13
57712,0.19
57713,0.46
57714,0.81
57715,0.0
57716,0.0
57717,0.0
57718,0.05
57719,0.02
57720,0.14
57721,0.0
57722,0.05
57723,0.03
57724,0.08
57725,0.07
57726,0.0
57727,0.0
57728,0.33
57729,0.11
57730,0.11
57731,0.12
57732,0.23
57733,0.01
57734,0.31
57735,0.03
57736,0.0
57737,0.0
57738,0.12
57739,0.0
57740,0.01
57741,0.01
57742,0.53
57743,0.0
57744,0.04
57745,0.0
57746,0.22
57747,0.06
57748,0.28
57749,0.01
57750,0.06
57751,0.04
57752,0.01
57753,0.01
57754,0.0
57755,0.39
57756,0.29
57757,0.19
57758,0.1
57759,0.0
57760,0.01
57761,0.0
57762,0.0
57763,0.0
57764,0.0
57765,0.47
57766,0.3
57767,0.3
57768,0.05
57769,0.8614435254176134
57770,0.38
57771,0.0
57772,0.03
57773,0.01
57774,0.0
57775,0.0
57776,0.1
57777,0.16
57778,0.0
57779,0.0
57780,0.04
57781,0.16
57782,0.28
57783,0.13
57784,0.12
57785,0.0
57786,0.01
57787,0.09
57788,0.27
57789,0.01
57790,0.07
57791,0.0
57792,0.0
57793,0.57
57794,0.02
57795,0.0
57796,0.1
57797,0.03
57798,0.0
57799,0.27
57800,0.15
57801,0.02
57802,0.13
57803,0.0
57804,0.15
57805,0.03
57806,0.02
57807,0.0
57808,0.0
57809,0.0
57810,0.51
57811,0.21
57812,0.04
57813,0.01
57814,0.3
57815,0.0
57816,0.14
57817,0.0
57818,0.0
57819,0.02
57820,0.22
57821,0.01
57822,0.01
57823,0.0
57824,0.53
57825,0.0
57826,0.45
57827,0.01
57828,0.07
57829,0.21
57830,0.02
57831,0.1
57832,0.21
57833,0.06
57834,0.02
57835,0.0
57836,0.14
57837,0.07
57838,0.35
57839,0.2
57840,0.69
57841,0.05
57842,0.04
57843,0.05
57844,0.0
57845,0.56
57846,0.33
57847,0.17
57848,0.05
57849,0.0
57850,0.08
57851,0.85
57852,0.08
57853,0.0
57854,0.01
57855,0.0
57856,0.01
57857,0.0
57858,0.16
57859,0.1
57860,0.24
57861,0.04
57862,0.01
57863,0.0
57864,0.01
57865,0.07
57866,0.07
57867,0.08
57868,0.0
57869,0.07
57870,0.01
57871,0.39
57872,0.88
57873,0.02
57874,0.01
57875,0.0
57876,0.11
57877,0.12
57878,0.0
57879,0.0
57880,0.0
57881,0.02
57882,0.0
57883,0.0
57884,0.29
57885,0.06
57886,0.0
57887,0.0
57888,0.43
57889,0.02
57890,0.31
57891,0.01
57892,0.0
57893,0.01
57894,0.27
57895,0.02
57896,0.21
57897,0.78
57898,0.1
57899,0.0
57900,0.54
57901,0.29
57902,0.0
57903,0.02
57904,0.02
57905,0.04
57906,0.28
57907,0.0
57908,0.06
57909,0.09
57910,0.0
57911,0.02
57912,0.31
57913,0.0
57914,0.13
57915,0.28
57916,0.62
57917,0.0
57918,0.03
57919,0.0
57920,0.11
57921,0.12
57922,0.0
57923,0.0
57924,0.57
57925,0.03
57926,0.02
57927,0.0
57928,0.0
57929,0.19
57930,0.09
57931,0.19
57932,0.13
57933,0.0
57934,0.0
57935,0.1
57936,0.0
57937,0.02
57938,0.0
57939,0.05
57940,0.0
57941,0.5
57942,0.11
57943,0.03
57944,0.31
57945,0.0
57946,0.0
57947,0.0
57948,0.0
57949,0.05
57950,0.19
57951,0.5
57952,0.01
57953,0.04
57954,0.0
57955,0.04
57956,0.0
57957,0.0
57958,0.33
57959,0.08
57960,0.41
57961,0.01
57962,0.04
57963,0.0
57964,0.01
57965,0.02
57966,0.38
57967,0.66
57968,0.1
57969,0.0
57970,0.0
57971,0.81
57972,0.01
57973,0.34
57974,0.1
57975,0.02
57976,0.01
57977,0.0
57978,0.19541666666666666
57979,0.0
57980,0.0
57981,0.06
57982,0.17
57983,0.0
57984,0.12
57985,0.13
57986,0.03
57987,0.02
57988,0.0
57989,0.0
57990,0.02
57991,0.15
57992,0.12
57993,0.17
57994,0.0
57995,0.39
57996,0.0
57997,0.04
57998,0.24
57999,0.0
58000,0.0
58001,0.17
58002,0.0
58003,0.07
58004,0.05
58005,0.0
58006,0.0
58007,0.02
58008,0.31
58009,0.09
58010,0.0
58011,0.14
58012,0.23
58013,0.01
58014,0.0
58015,0.42
58016,0.4
58017,0.0
58018,0.02
58019,0.1
58020,0.01
58021,0.0
58022,0.35
58023,0.0
58024,0.14
58025,0.5218060621196305
58026,0.03
58027,0.01
58028,0.62
58029,0.0
58030,0.01
58031,0.15
58032,0.07
58033,0.0
58034,0.1
58035,0.02
58036,0.49
58037,0.08
58038,0.11
58039,0.5
58040,0.33
58041,0.0
58042,0.0
58043,0.0
58044,0.05
58045,0.01
58046,0.33
58047,0.0
58048,0.08
58049,0.0
58050,0.07
58051,0.17
58052,0.05
58053,0.44
58054,0.05
58055,0.26
58056,0.0
58057,0.07
58058,0.51
58059,0.0
58060,0.39
58061,0.0
58062,0.02
58063,0.43
58064,0.04
58065,0.14
58066,0.01
58067,0.02
58068,0.0
58069,0.0
58070,0.26
58071,0.04
58072,0.0
58073,0.18
58074,0.39
58075,0.06
58076,0.01
58077,0.0
58078,0.01
58079,0.08
58080,0.59
58081,0.02
58082,0.04
58083,0.02
58084,0.21
58085,0.0
58086,0.0
58087,0.0
58088,0.03
58089,0.0
58090,0.12
58091,0.05
58092,0.1
58093,0.1
58094,0.01
58095,0.9469909765144005
58096,0.0
58097,0.23
58098,0.0
58099,0.17
58100,0.0
58101,0.81
58102,0.45
58103,0.01
58104,0.44
58105,0.02
58106,0.03
58107,0.0
58108,0.2
58109,0.0
58110,0.0
58111,0.05
58112,0.03
58113,0.0
58114,0.02
58115,0.12
58116,0.02
58117,0.0
58118,0.0
58119,0.06
58120,0.12
58121,0.23
58122,0.0
58123,0.0
58124,0.04
58125,0.18
58126,0.15
58127,0.0
58128,0.55
58129,0.3
58130,0.02
58131,0.89
58132,0.0
58133,0.06
58134,0.13
58135,0.0
58136,0.07
58137,0.19
58138,0.01
58139,0.06
58140,0.0
58141,0.07
58142,0.11
58143,0.01
58144,0.13
58145,0.01
58146,0.02
58147,0.16
58148,0.0
58149,0.01
58150,0.0
58151,0.01
58152,0.64
58153,0.18
58154,0.09
58155,0.13
58156,0.03
58157,0.07
58158,0.0
58159,0.0
58160,0.0
58161,0.08
58162,0.04
58163,0.08
58164,0.01
58165,0.0
58166,0.01
58167,0.05
58168,0.13
58169,0.06
58170,0.15
58171,0.01
58172,0.16
58173,0.0
58174,0.02
58175,0.06
58176,0.08
58177,0.02
58178,0.0
58179,0.0
58180,0.02
58181,0.0
58182,0.01
58183,0.13
58184,1.0
58185,0.0
58186,0.03
58187,0.0
58188,0.0
58189,0.01
58190,0.0
58191,0.32
58192,0.02
58193,0.72
58194,0.02
58195,0.0
58196,0.41
58197,0.03
58198,0.49
58199,0.03
58200,0.12
58201,0.03
58202,0.29
58203,0.0
58204,0.0
58205,0.06
58206,0.0
58207,0.19
58208,0.01
58209,0.02
58210,0.04
58211,0.0
58212,0.06
58213,0.0
58214,0.11
58215,0.42
58216,0.0
58217,0.22
58218,0.18
58219,0.06
58220,0.0
58221,0.27
58222,0.0
58223,0.08
58224,0.0
58225,0.0
58226,0.55
58227,0.09
58228,0.0
58229,0.04
58230,0.14
58231,0.0
58232,0.05
58233,0.23
58234,0.09
58235,0.01
58236,0.03
58237,0.0
58238,0.16
58239,0.0
58240,0.0
58241,0.04
58242,0.28
58243,0.0
58244,0.03
58245,0.0
58246,0.17
58247,0.0
58248,0.0
58249,0.13
58250,0.1
58251,0.02
58252,0.0
58253,0.14
58254,0.13
58255,0.04
58256,0.21
58257,0.01
58258,0.12
58259,0.13
58260,0.09
58261,0.0
58262,0.1
58263,0.0
58264,0.0
58265,0.09
58266,0.03
58267,0.0
58268,0.03
58269,0.12
58270,0.09
58271,0.0
58272,0.0
58273,0.0
58274,0.0
58275,0.12
58276,0.02
58277,0.0
58278,0.02
58279,0.03
58280,0.59
58281,0.02
58282,0.67
58283,0.0
58284,0.24
58285,0.46
58286,0.16
58287,0.03
58288,0.0
58289,0.03
58290,0.0
58291,0.1
58292,0.0
58293,0.04
58294,0.0
58295,0.0
58296,0.1
58297,0.18
58298,0.0
58299,0.62
58300,0.12
58301,0.11
58302,0.17
58303,0.0
58304,0.0
58305,0.11
58306,0.0
58307,0.02
58308,0.0
58309,0.0
58310,0.01
58311,0.09
58312,0.01
58313,0.08
58314,0.21
58315,0.0
58316,0.01
58317,0.11
58318,0.64
58319,0.01
58320,0.32
58321,0.07
58322,0.09
58323,0.07
58324,0.0
58325,0.01
58326,0.1
58327,0.06
58328,0.0
58329,0.13
58330,0.03
58331,0.66
58332,0.04
58333,0.0
58334,0.54
58335,0.16
58336,0.02
58337,0.12
58338,0.06
58339,0.0
58340,0.02
58341,0.0
58342,0.05
58343,0.22
58344,0.01
58345,0.924415848040848
58346,0.17
58347,0.07
58348,0.0
58349,0.02
58350,0.69
58351,0.0
58352,0.2
58353,0.0
58354,0.0
58355,0.01
58356,0.43
58357,0.01
58358,0.13
58359,0.0
58360,0.08
58361,0.1
58362,0.01
58363,0.0
58364,0.19
58365,0.06
58366,0.0
58367,0.01
58368,0.07
58369,0.0
58370,0.12
58371,0.03
58372,0.0
58373,0.19
58374,0.0
58375,0.24
58376,0.09
58377,0.19
58378,0.18
58379,0.32
58380,0.0
58381,0.2
58382,0.0
58383,0.54
58384,0.01
58385,0.0
58386,0.0
58387,0.06
58388,0.16
58389,0.01
58390,0.0
58391,0.0
58392,0.01
58393,0.0
58394,0.1
58395,0.01
58396,0.0
58397,0.0
58398,0.51
58399,0.31
58400,0.0
58401,0.26
58402,0.08
58403,0.01
58404,0.0
58405,0.04
58406,0.01
58407,0.02
58408,0.04
58409,0.2
58410,0.02
58411,0.57
58412,0.0
58413,0.17
58414,0.02
58415,0.02
58416,0.02
58417,0.11
58418,0.0
58419,0.0
58420,0.6
58421,0.29
58422,0.06
58423,0.22
58424,0.08
58425,0.0
58426,0.4
58427,0.78
58428,0.07
58429,0.0
58430,0.25
58431,0.03
58432,0.29
58433,0.0
58434,0.12
58435,0.0
58436,0.05
58437,0.19
58438,0.0
58439,0.36
58440,0.02
58441,0.21
58442,0.0
58443,0.08
58444,0.0
58445,0.19
58446,0.02
58447,0.5
58448,0.02
58449,0.04
58450,0.34
58451,0.0
58452,0.31
58453,0.01
58454,0.11
58455,0.11
58456,0.46
58457,0.0
58458,0.11
58459,0.05
58460,0.22
58461,0.0
58462,0.0
58463,0.01
58464,0.08
58465,0.12
58466,0.0
58467,0.0
58468,0.09
58469,0.19
58470,0.04
58471,0.28
58472,0.38
58473,0.02
58474,0.22
58475,0.0
58476,0.0
58477,0.0
58478,0.04
58479,0.27
58480,0.22
58481,0.03
58482,0.0
58483,0.0
58484,0.0
58485,0.01
58486,0.01
58487,0.0
58488,0.04
58489,0.11
58490,0.02
58491,0.07
58492,0.17
58493,0.16
58494,0.03
58495,0.01
58496,0.0
58497,0.3132070707070707
58498,0.0
58499,0.1
58500,0.0
58501,0.06
58502,0.06
58503,0.01
58504,0.0
58505,0.11
58506,0.0
58507,0.0
58508,0.04
58509,0.1
58510,0.34
58511,0.07
58512,0.0
58513,0.04
58514,0.09
58515,0.37
58516,0.01
58517,0.04
58518,0.29
58519,0.0
58520,0.01
58521,0.05
58522,0.1
58523,0.13
58524,0.06
58525,0.0
58526,0.06
58527,0.05
58528,0.22
58529,0.12
58530,0.53
58531,0.01
58532,0.04
58533,0.03
58534,0.02
58535,0.0
58536,0.0
58537,0.26
58538,0.02
58539,0.03
58540,0.08
58541,0.0
58542,0.08
58543,0.0
58544,0.09
58545,0.01
58546,0.21
58547,0.27
58548,0.0
58549,0.0
58550,0.2
58551,0.04
58552,0.96
58553,0.1
58554,0.0
58555,0.0
58556,0.06
58557,0.28
58558,0.6
58559,0.0
58560,0.05
58561,0.03
58562,0.08
58563,0.0
58564,0.0
58565,0.11
58566,0.0
58567,0.0
58568,0.0
58569,0.19
58570,0.1
58571,0.23
58572,0.07
58573,0.0
58574,0.31
58575,0.04
58576,0.01
58577,0.14
58578,0.77
58579,0.0
58580,0.02
58581,0.24
58582,0.16
58583,0.24
58584,0.08
58585,0.0
58586,0.02
58587,0.0
58588,0.0
58589,0.18
58590,0.26
58591,0.03
58592,0.86
58593,0.01
58594,0.01
58595,0.0
58596,0.07
58597,0.1
58598,0.73
58599,0.78
58600,0.0
58601,0.04
58602,0.01
58603,0.0
58604,0.0
58605,0.01
58606,0.18
58607,0.0
58608,0.1
58609,0.08
58610,0.0
58611,0.0
58612,0.0
58613,0.0
58614,0.0
58615,0.41
58616,0.0
58617,0.0
58618,0.0
58619,0.0
58620,0.12
58621,0.71
58622,0.0
58623,0.35
58624,0.17
58625,0.0
58626,0.0
58627,0.04
58628,0.06
58629,0.04
58630,0.01
58631,0.62
58632,0.11
58633,0.0
58634,0.22
58635,0.59
58636,0.42
58637,0.0
58638,0.09
58639,0.01
58640,0.05
58641,0.29
58642,0.69
58643,0.0
58644,0.01
58645,0.02
58646,0.02
58647,0.51
58648,0.05
58649,0.11
58650,0.05
58651,0.19
58652,0.07
58653,0.26
58654,0.1
58655,0.68
58656,0.18
58657,0.5
58658,0.11
58659,0.09
58660,0.21
58661,0.05
58662,0.0
58663,0.02
58664,0.0
58665,0.01
58666,0.08
58667,0.18
58668,0.0
58669,0.23
58670,0.0
58671,0.05
58672,0.05
58673,0.9
58674,0.02
58675,0.09
58676,0.0
58677,0.0
58678,0.0
58679,0.08
58680,0.43
58681,0.06
58682,0.0
58683,0.15
58684,0.15
58685,0.26
58686,0.02
58687,0.02
58688,0.16
58689,0.04
58690,0.19
58691,0.18
58692,0.12
58693,0.01
58694,0.24
58695,0.01
58696,0.05
58697,0.0
58698,0.02
58699,0.07
58700,0.0
58701,0.71
58702,0.0
58703,0.0
58704,0.0
58705,0.0
58706,0.11
58707,0.04
58708,0.04
58709,0.0
58710,0.27
58711,0.1
58712,0.0
58713,0.52
58714,0.0
58715,0.03
58716,0.06
58717,0.0
58718,0.65
58719,0.05
58720,0.05
58721,0.03
58722,0.0
58723,0.01
58724,0.97
58725,0.0
58726,0.02
58727,0.04
58728,0.24
58729,0.0
58730,0.03
58731,0.06
58732,0.0
58733,0.0
58734,0.03
58735,0.0
58736,0.15
58737,0.05
58738,0.56
58739,0.5
58740,0.0
58741,0.07
58742,0.03
58743,0.0
58744,0.0
58745,0.03
58746,0.02
58747,0.14
58748,0.42
58749,0.04
58750,0.22
58751,0.07463848720800889
58752,0.82
58753,0.36
58754,0.77
58755,0.33
58756,0.01
58757,0.18
58758,0.01
58759,0.01
58760,0.03
58761,0.06
58762,0.33
58763,0.0
58764,0.25
58765,0.26
58766,0.0
58767,0.0
58768,0.0
58769,0.0
58770,0.45
58771,0.2
58772,0.01
58773,0.19
58774,0.1
58775,0.0
58776,0.08
58777,0.0
58778,0.91
58779,0.04
58780,0.04
58781,0.0
58782,0.02
58783,0.0
58784,0.03
58785,0.11
58786,0.02
58787,0.2974458751366985
58788,0.4
58789,0.0
58790,0.0
58791,0.92
58792,0.04
58793,0.72
58794,0.0
58795,0.06
58796,0.05
58797,1.0
58798,0.0
58799,0.01
58800,0.0
58801,0.0
58802,0.15
58803,0.0
58804,0.38
58805,0.07
58806,0.0
58807,0.0
58808,0.02
58809,0.17
58810,0.03
58811,0.01
58812,0.0
58813,0.55
58814,0.73
58815,0.03
58816,0.0
58817,0.02
58818,0.31
58819,0.0
58820,0.0
58821,0.11
58822,0.44
58823,0.21
58824,0.0
58825,0.31
58826,0.11
58827,0.02
58828,0.02
58829,0.08
58830,0.51
58831,0.04
58832,0.0
58833,0.06
58834,0.74
58835,0.08
58836,0.01
58837,0.01
58838,0.04
58839,0.0
58840,0.68
58841,0.0
58842,0.11
58843,0.02
58844,0.02
58845,0.08
58846,0.01
58847,0.09
58848,0.0
58849,0.37
58850,0.0
58851,0.01
58852,0.03
58853,0.02
58854,0.0
58855,0.01
58856,0.0
58857,0.08
58858,0.05
58859,0.0
58860,0.28
58861,0.01
58862,0.29
58863,0.56
58864,0.0
58865,0.0
58866,0.0
58867,0.44
58868,0.0
58869,0.14
58870,0.0
58871,0.2
58872,0.69
58873,0.0
58874,0.24
58875,0.08
58876,0.1
58877,0.01
58878,0.11
58879,0.01
58880,0.0
58881,0.0
58882,0.0
58883,0.0
58884,0.03
58885,0.02
58886,0.0
58887,0.1
58888,0.02
58889,0.51
58890,0.08
58891,0.2
58892,0.0
58893,0.0
58894,0.0
58895,0.53
58896,0.0
58897,0.01
58898,0.03
58899,0.05
58900,0.0
58901,0.18
58902,0.02
58903,0.27
58904,0.01
58905,0.0
58906,0.01
58907,0.18
58908,0.0
58909,0.03
58910,0.68
58911,0.09
58912,0.11
58913,0.0
58914,0.0
58915,0.0
58916,0.0
58917,0.17
58918,0.08
58919,0.13
58920,0.18
58921,0.02
58922,0.0
58923,0.0
58924,0.06
58925,0.0
58926,0.05
58927,0.21
58928,0.01
58929,0.48
58930,0.02
58931,0.0
58932,0.04
58933,0.45
58934,0.15
58935,0.0
58936,0.0
58937,0.22
58938,0.0
58939,0.05
58940,0.11
58941,0.05
58942,0.0
58943,0.0
58944,0.01
58945,0.0
58946,0.0
58947,0.01
58948,0.0
58949,0.05
58950,0.63
58951,0.02
58952,0.0
58953,0.03
58954,0.53
58955,0.55
58956,0.05
58957,0.01
58958,0.3
58959,0.0
58960,0.0
58961,0.0
58962,0.08
58963,0.13
58964,0.15
58965,0.0
58966,0.0
58967,0.4
58968,0.0
58969,0.06
58970,0.7969089540963491
58971,0.0
58972,0.06
58973,0.0
58974,0.0
58975,0.01
58976,0.74
58977,0.01
58978,0.0
58979,0.0
58980,0.53
58981,0.04
58982,0.01
58983,0.08
58984,0.3
58985,0.49
58986,0.99
58987,0.03
58988,0.32
58989,0.0
58990,0.0
58991,0.02
58992,0.04
58993,0.04
58994,0.08
58995,0.47
58996,0.08
58997,0.0
58998,0.04
58999,0.18
59000,0.75
59001,0.04
59002,0.0
59003,0.01
59004,0.01
59005,0.08
59006,0.11
59007,0.1
59008,0.32
59009,0.14
59010,0.01
59011,0.02
59012,0.48
59013,0.0
59014,0.32
59015,0.73
59016,0.08
59017,0.31
59018,0.22
59019,0.84
59020,0.0
59021,0.0
59022,0.01
59023,0.15
59024,0.0
59025,0.29
59026,0.13
59027,0.35
59028,0.0
59029,0.03
59030,0.03
59031,0.04
59032,0.11
59033,0.14
59034,0.02
59035,0.1
59036,0.01
59037,0.0
59038,0.21
59039,0.72
59040,0.0
59041,0.18
59042,0.02
59043,0.06
59044,0.0
59045,0.16
59046,0.21
59047,0.08
59048,0.12
59049,0.38
59050,0.02
59051,0.0
59052,0.01
59053,0.0
59054,0.01
59055,0.0
59056,0.0
59057,0.0
59058,0.0
59059,0.0
59060,0.0
59061,0.25
59062,0.07
59063,0.05
59064,0.22
59065,0.0
59066,0.0
59067,0.28
59068,0.08
59069,0.12
59070,0.1
59071,0.66
59072,0.06
59073,0.1
59074,0.0
59075,0.0
59076,0.07
59077,0.1
59078,0.77
59079,1.0
59080,0.03
59081,0.04
59082,0.47
59083,0.01
59084,0.0
59085,0.0
59086,0.01
59087,0.66
59088,0.01
59089,0.29
59090,0.14
59091,0.3
59092,0.0
59093,0.0
59094,0.01
59095,0.0
59096,0.2
59097,0.0
59098,0.54
59099,0.09
59100,0.0
59101,0.0
59102,0.61
59103,0.28
59104,0.0
59105,0.04
59106,0.17
59107,0.1
59108,0.0
59109,0.0
59110,0.378418111205835
59111,0.99
59112,0.01
59113,0.19
59114,0.05
59115,0.01
59116,0.08
59117,0.0
59118,0.0
59119,0.0
59120,0.01
59121,0.02
59122,0.04
59123,0.0
59124,0.51
59125,0.14
59126,0.2
59127,0.9202184138703221
59128,0.21
59129,0.0
59130,0.0
59131,0.02
59132,0.02
59133,0.02
59134,0.0
59135,0.02
59136,0.03
59137,0.0
59138,0.03
59139,0.1
59140,0.09
59141,0.03
59142,0.0
59143,0.289
59144,0.0
59145,0.14
59146,0.1
59147,0.19
59148,0.06
59149,0.04
59150,0.02
59151,0.0
59152,0.0
59153,0.32
59154,0.08
59155,0.01
59156,0.57
59157,0.01
59158,0.0
59159,0.04
59160,0.28
59161,0.05
59162,0.38
59163,0.25
59164,0.0
59165,0.03
59166,0.02
59167,0.0
59168,0.02
59169,0.09
59170,0.14
59171,0.0
59172,0.16
59173,0.01
59174,0.01
59175,0.0
59176,0.05
59177,0.01
59178,0.67
59179,0.05
59180,0.53
59181,0.01
59182,0.0
59183,0.08
